Codice Univoco Submisura;Regione;stato di avanzamento;Descrizione Regione;missione;Descrizione Submisura;progetto;in gara;aggiudicato;importo;progetto_n;in_gara_n;aggiudicato_n;projects_n;importo_procapite;progetto_procapite;in_gara_procapite;aggiudicato_procapite;popolazione
M1C1I1.04.04;003;progetto;LOMBARDIA;M1;Rafforzamento dell'adozione delle piattaforme nazionali di identità digitale (SPID CIE) e dell'Anagrafe nazionale (ANPR) (M1C1I1.04.04);13853000;0;0;13853000;1004;0;0;1004;1.3921574893610948;1.3921574893610948;0;0;9950742
M1C1I1.04.04;004;progetto;TRENTINO ALTO ADIGE / SÜDTIROL;M1;Rafforzamento dell'adozione delle piattaforme nazionali di identità digitale (SPID CIE) e dell'Anagrafe nazionale (ANPR) (M1C1I1.04.04);2492000;0;0;2492000;178;0;0;178;2.3174561547897037;2.3174561547897037;0;0;1075317
M1C1I1.04.04;005;progetto;VENETO;M1;Rafforzamento dell'adozione delle piattaforme nazionali di identità digitale (SPID CIE) e dell'Anagrafe nazionale (ANPR) (M1C1I1.04.04);7756000.000000001;0;0;7756000.000000001;563;0;0;563;1.603057963277241;1.603057963277241;0;0;4838253
M1C1I1.04.04;013;progetto;ABRUZZO;M1;Rafforzamento dell'adozione delle piattaforme nazionali di identità digitale (SPID CIE) e dell'Anagrafe nazionale (ANPR) (M1C1I1.04.04);3444000;0;0;3444000;246;0;0;246;2.7121099963775532;2.7121099963775532;0;0;1269860
M1C1I1.04.04;002;progetto;VALLE D'AOSTA / VALLÉE D'AOSTE;M1;Rafforzamento dell'adozione delle piattaforme nazionali di identità digitale (SPID CIE) e dell'Anagrafe nazionale (ANPR) (M1C1I1.04.04);742000;0;0;742000;53;0;0;53;6.034728152576146;6.034728152576146;0;0;122955
M1C1I1.04.04;017;progetto;BASILICATA;M1;Rafforzamento dell'adozione delle piattaforme nazionali di identità digitale (SPID CIE) e dell'Anagrafe nazionale (ANPR) (M1C1I1.04.04);1372000;0;0;1372000;98;0;0;98;2.5565582613913116;2.5565582613913116;0;0;536659
M1C1I1.04.04;018;progetto;CALABRIA;M1;Rafforzamento dell'adozione delle piattaforme nazionali di identità digitale (SPID CIE) e dell'Anagrafe nazionale (ANPR) (M1C1I1.04.04);4942000;0;0;4942000;353;0;0;353;2.6839732797480043;2.6839732797480043;0;0;1841300
M1C1I1.04.04;020;progetto;SARDEGNA;M1;Rafforzamento dell'adozione delle piattaforme nazionali di identità digitale (SPID CIE) e dell'Anagrafe nazionale (ANPR) (M1C1I1.04.04);3920000;0;0;3920000;280;0;0;280;2.4888446427619066;2.4888446427619066;0;0;1575028
M1C1I1.04.04;016;progetto;PUGLIA;M1;Rafforzamento dell'adozione delle piattaforme nazionali di identità digitale (SPID CIE) e dell'Anagrafe nazionale (ANPR) (M1C1I1.04.04);2940000;0;0;2940000;211;0;0;211;0.7536815034254055;0.7536815034254055;0;0;3900852
M1C1I1.04.04;008;progetto;EMILIA-ROMAGNA;M1;Rafforzamento dell'adozione delle piattaforme nazionali di identità digitale (SPID CIE) e dell'Anagrafe nazionale (ANPR) (M1C1I1.04.04);4003999.999999999;0;0;4003999.999999999;325;0;0;325;0.9044644718720357;0.9044644718720357;0;0;4426929
M1C1I1.04.04;006;progetto;FRIULI-VENEZIA GIULIA;M1;Rafforzamento dell'adozione delle piattaforme nazionali di identità digitale (SPID CIE) e dell'Anagrafe nazionale (ANPR) (M1C1I1.04.04);532000;0;0;532000;40;0;0;40;0.44623722205586186;0.44623722205586186;0;0;1192191
M1C1I1.04.04;014;in gara;MOLISE;M1;Rafforzamento dell'adozione delle piattaforme nazionali di identità digitale (SPID CIE) e dell'Anagrafe nazionale (ANPR) (M1C1I1.04.04);0;14000;0;14000;0;1;0;1;0.04830251173060999;0;0.04830251173060999;0;289840
M1C1I1.04.04;019;aggiudicato;SICILIA;M1;Rafforzamento dell'adozione delle piattaforme nazionali di identità digitale (SPID CIE) e dell'Anagrafe nazionale (ANPR) (M1C1I1.04.04);0;0;14000;14000;0;0;1;1;0.0029154421809506675;0;0;0.0029154421809506675;4802016
M1C1I1.04.04;99;progetto;ITALIA;M1;Rafforzamento dell'adozione delle piattaforme nazionali di identità digitale (SPID CIE) e dell'Anagrafe nazionale (ANPR) (M1C1I1.04.04);33352140;0;0;33352140;27;0;0;27;0.5667244461949376;0.5667244461949376;0;0;58850717
M1C1I1.04.04;018;in gara;CALABRIA;M1;Rafforzamento dell'adozione delle piattaforme nazionali di identità digitale (SPID CIE) e dell'Anagrafe nazionale (ANPR) (M1C1I1.04.04);0;14000;0;14000;0;1;0;1;0.007603323738662901;0;0.007603323738662901;0;1841300
M1C1I1.04.05;017;progetto;BASILICATA;M1;Digitalizzazione degli avvisi pubblici (M1C1I1.04.05);2810779.5;0;0;2810779.5;111;0;0;111;5.237552151366137;5.237552151366137;0;0;536659
M1C1I1.04.05;018;progetto;CALABRIA;M1;Digitalizzazione degli avvisi pubblici (M1C1I1.04.05);8017350;0;0;8017350;310;0;0;310;4.354179112583501;4.354179112583501;0;0;1841300
M1C1I1.04.05;003;progetto;LOMBARDIA;M1;Digitalizzazione degli avvisi pubblici (M1C1I1.04.05);27826771;0;0;27826771;966;0;0;966;2.79645186258472;2.79645186258472;0;0;9950742
M1C1I1.04.05;019;progetto;SICILIA;M1;Digitalizzazione degli avvisi pubblici (M1C1I1.04.05);9577344;0;0;9577344;303;0;0;303;1.9944423342196278;1.9944423342196278;0;0;4802016
M1C1I1.04.05;007;progetto;LIGURIA;M1;Digitalizzazione degli avvisi pubblici (M1C1I1.04.05);3892558;0;0;3892558;144;0;0;144;2.59050700641012;2.59050700641012;0;0;1502624
M1C1I1.04.05;015;progetto;CAMPANIA;M1;Digitalizzazione degli avvisi pubblici (M1C1I1.04.05);13924722;0;0;13924722;456;0;0;456;2.490036881893002;2.490036881893002;0;0;5592175
M1C1I1.04.05;013;progetto;ABRUZZO;M1;Digitalizzazione degli avvisi pubblici (M1C1I1.04.05);6618606;0;0;6618606;251;0;0;251;5.212075346888634;5.212075346888634;0;0;1269860
M1C1I1.04.05;001;progetto;PIEMONTE;M1;Digitalizzazione degli avvisi pubblici (M1C1I1.04.05);16300885;0;0;16300885;623;0;0;623;3.8438811093168734;3.8438811093168734;0;0;4240736
M1C1I1.04.05;020;progetto;SARDEGNA;M1;Digitalizzazione degli avvisi pubblici (M1C1I1.04.05);5256821;0;0;5256821;195;0;0;195;3.3376047917878284;3.3376047917878284;0;0;1575028
M1C1I1.04.05;011;progetto;MARCHE;M1;Digitalizzazione degli avvisi pubblici (M1C1I1.04.05);3920257;0;0;3920257;134;0;0;134;2.647321552174139;2.647321552174139;0;0;1480839
M1C1I1.04.05;009;progetto;TOSCANA;M1;Digitalizzazione degli avvisi pubblici (M1C1I1.04.05);5328779;0;0;5328779;150;0;0;150;1.459478816548859;1.459478816548859;0;0;3651152
M1C1I1.04.05;008;progetto;EMILIA-ROMAGNA;M1;Digitalizzazione degli avvisi pubblici (M1C1I1.04.05);6353174;0;0;6353174;192;0;0;192;1.435119921733554;1.435119921733554;0;0;4426929
M1C1I1.04.05;012;progetto;LAZIO;M1;Digitalizzazione degli avvisi pubblici (M1C1I1.04.05);7306190;0;0;7306190;239;0;0;239;1.2801904010294525;1.2801904010294525;0;0;5707112
M1C1I1.04.05;006;progetto;FRIULI-VENEZIA GIULIA;M1;Digitalizzazione degli avvisi pubblici (M1C1I1.04.05);2831130;0;0;2831130;98;0;0;98;2.3747285460131806;2.3747285460131806;0;0;1192191
M1C1I1.04.05;004;progetto;TRENTINO ALTO ADIGE / SÜDTIROL;M1;Digitalizzazione degli avvisi pubblici (M1C1I1.04.05);2169092;0;0;2169092;78;0;0;78;2.017165170828695;2.017165170828695;0;0;1075317
M1C1I1.04.05;005;progetto;VENETO;M1;Digitalizzazione degli avvisi pubblici (M1C1I1.04.05);8711709;0;0;8711709;278;0;0;278;1.8005897996652924;1.8005897996652924;0;0;4838253
M1C1I1.04.05;016;progetto;PUGLIA;M1;Digitalizzazione degli avvisi pubblici (M1C1I1.04.05);8427967;0;0;8427967;244;0;0;244;2.1605451834624847;2.1605451834624847;0;0;3900852
M1C1I1.04.05;002;progetto;VALLE D'AOSTA / VALLÉE D'AOSTE;M1;Digitalizzazione degli avvisi pubblici (M1C1I1.04.05);1194169;0;0;1194169;50;0;0;50;9.712244317026554;9.712244317026554;0;0;122955
M1C1I1.04.05;014;progetto;MOLISE;M1;Digitalizzazione degli avvisi pubblici (M1C1I1.04.05);2504040;0;0;2504040;103;0;0;103;8.639387248136902;8.639387248136902;0;0;289840
M1C1I1.04.05;010;progetto;UMBRIA;M1;Digitalizzazione degli avvisi pubblici (M1C1I1.04.05);2018771;0;0;2018771;66;0;0;66;2.3635213086425244;2.3635213086425244;0;0;854137
M1C1I1.04.05;015;in gara;CAMPANIA;M1;Digitalizzazione degli avvisi pubblici (M1C1I1.04.05);0;32589;0;32589;0;1;0;1;0.005827607326308637;0;0.005827607326308637;0;5592175
M1C1I1.04.05;99;progetto;ITALIA;M1;Digitalizzazione degli avvisi pubblici (M1C1I1.04.05);38511573.5;0;0;38511573.5;2;0;0;2;0.6543942956548856;0.6543942956548856;0;0;58850717
M1C1I1.04.05;014;in gara;MOLISE;M1;Digitalizzazione degli avvisi pubblici (M1C1I1.04.05);0;23147;0;23147;0;1;0;1;0.07986130278774496;0;0.07986130278774496;0;289840
M1C1I1.04.05;018;in gara;CALABRIA;M1;Digitalizzazione degli avvisi pubblici (M1C1I1.04.05);0;55736;0;55736;0;2;0;2;0.030269917992722533;0;0.030269917992722533;0;1841300
M1C1I1.04.05;012;in gara;LAZIO;M1;Digitalizzazione degli avvisi pubblici (M1C1I1.04.05);0;59966;0;59966;0;1;0;1;0.010507240790087876;0;0.010507240790087876;0;5707112
M1C1I1.04.06;015;progetto;CAMPANIA;M1;Mobilità come servizio per l'Italia (M1C1I1.04.06);3295000;0;0;3295000;1;0;0;1;0.5892161815393832;0.5892161815393832;0;0;5592175
M1C1I1.04.06;99;progetto;ITALIA;M1;Mobilità come servizio per l'Italia (M1C1I1.04.06);7000028;0;0;7000028;2;0;0;2;0.11894550069797791;0.11894550069797791;0;0;58850717
M1C1I1.04.06;003;in gara;LOMBARDIA;M1;Mobilità come servizio per l'Italia (M1C1I1.04.06);0;10300000;0;10300000;0;2;0;2;1.0350986891228815;0;1.0350986891228815;0;9950742
M1C1I1.04.06;012;aggiudicato;LAZIO;M1;Mobilità come servizio per l'Italia (M1C1I1.04.06);0;0;3220000;3220000;0;0;1;1;0.5642083071087444;0;0;0.5642083071087444;5707112
M1C1I1.05.00;001;progetto;PIEMONTE;M1;Cybersecurity (M1C1I1.05.00);3969700;0;0;3969700;4;0;0;4;0.9360875093380017;0.9360875093380017;0;0;4240736
M1C1I1.05.00;019;progetto;SICILIA;M1;Cybersecurity (M1C1I1.05.00);5554481;0;0;5554481;10;0;0;10;1.156697728620646;1.156697728620646;0;0;4802016
M1C1I1.05.00;009;progetto;TOSCANA;M1;Cybersecurity (M1C1I1.05.00);27612380;0;0;27612380;4;0;0;4;7.562648720184753;7.562648720184753;0;0;3651152
M1C1I1.05.00;003;progetto;LOMBARDIA;M1;Cybersecurity (M1C1I1.05.00);14722357;0;0;14722357;4;0;0;4;1.4795235370387454;1.4795235370387454;0;0;9950742
M1C1I1.05.00;006;progetto;FRIULI-VENEZIA GIULIA;M1;Cybersecurity (M1C1I1.05.00);665871;0;0;665871;1;0;0;1;0.5585271152021781;0.5585271152021781;0;0;1192191
M1C1I1.05.00;008;progetto;EMILIA-ROMAGNA;M1;Cybersecurity (M1C1I1.05.00);4142778;0;0;4142778;4;0;0;4;0.9358130658973749;0.9358130658973749;0;0;4426929
M1C1I1.05.00;99;progetto;ITALIA;M1;Cybersecurity (M1C1I1.05.00);46029494;0;0;46029494;6;0;0;6;0.7821399015410466;0.7821399015410466;0;0;58850717
M1C1I1.05.00;020;progetto;SARDEGNA;M1;Cybersecurity (M1C1I1.05.00);4531043;0;0;4531043;2;0;0;2;2.876801555273938;2.876801555273938;0;0;1575028
M1C1I1.05.00;014;progetto;MOLISE;M1;Cybersecurity (M1C1I1.05.00);1000000;0;0;1000000;1;0;0;1;3.450179409329285;3.450179409329285;0;0;289840
M1C1I1.05.00;016;progetto;PUGLIA;M1;Cybersecurity (M1C1I1.05.00);3813160;0;0;3813160;4;0;0;4;0.9775197828576937;0.9775197828576937;0;0;3900852
M1C1I1.05.00;004;progetto;TRENTINO ALTO ADIGE / SÜDTIROL;M1;Cybersecurity (M1C1I1.05.00);2157786;0;0;2157786;3;0;0;3;2.0066510619659135;2.0066510619659135;0;0;1075317
M1C1I1.05.00;012;progetto;LAZIO;M1;Cybersecurity (M1C1I1.05.00);117640215;0;0;117640215;29;0;0;29;20.612915078589662;20.612915078589662;0;0;5707112
M1C1I1.05.00;007;progetto;LIGURIA;M1;Cybersecurity (M1C1I1.05.00);1646649;0;0;1646649;2;0;0;2;1.0958489948250527;1.0958489948250527;0;0;1502624
M1C1I1.05.00;002;progetto;VALLE D'AOSTA / VALLÉE D'AOSTE;M1;Cybersecurity (M1C1I1.05.00);920000;0;0;920000;1;0;0;1;7.4824122646496685;7.4824122646496685;0;0;122955
M1C1I1.05.00;017;progetto;BASILICATA;M1;Cybersecurity (M1C1I1.05.00);1000000;0;0;1000000;1;0;0;1;1.863380656990752;1.863380656990752;0;0;536659
M1C1I1.05.00;018;progetto;CALABRIA;M1;Cybersecurity (M1C1I1.05.00);1961598;0;0;1961598;2;0;0;2;1.0653331885081192;1.0653331885081192;0;0;1841300
M1C1I1.05.00;010;progetto;UMBRIA;M1;Cybersecurity (M1C1I1.05.00);1000000;0;0;1000000;1;0;0;1;1.1707723702403712;1.1707723702403712;0;0;854137
M1C1I1.05.00;011;progetto;MARCHE;M1;Cybersecurity (M1C1I1.05.00);999936;0;0;999936;1;0;0;1;0.6752496388871444;0.6752496388871444;0;0;1480839
M1C1I1.05.00;013;progetto;ABRUZZO;M1;Cybersecurity (M1C1I1.05.00);999936;0;0;999936;1;0;0;1;0.787437985289717;0.787437985289717;0;0;1269860
M1C1I1.05.00;015;progetto;CAMPANIA;M1;Cybersecurity (M1C1I1.05.00);1634070;0;0;1634070;2;0;0;2;0.2922065207186828;0.2922065207186828;0;0;5592175
M1C1I1.05.00;005;progetto;VENETO;M1;Cybersecurity (M1C1I1.05.00);4699550;0;0;4699550;3;0;0;3;0.9713320076482151;0.9713320076482151;0;0;4838253
M1C1I1.05.00;012;aggiudicato;LAZIO;M1;Cybersecurity (M1C1I1.05.00);0;0;196846453;196846453;0;0;3;3;34.491429815991;0;0;34.491429815991;5707112
M1C1I1.06.01;012;aggiudicato;LAZIO;M1;Digitalizzazione del Ministero dell'Interno (M1C1I1.06.01);0;0;107000000;107000000;0;0;1;1;18.748536913240883;0;0;18.748536913240883;5707112
M1C1I1.06.02;99;aggiudicato;ITALIA;M1;Digitalizzazione del Ministero della Giustizia (M1C1I1.06.02);0;0;83200000;83200000;0;0;1;1;1.413746581881067;0;0;1.413746581881067;58850717
M1C1I1.06.02;012;aggiudicato;LAZIO;M1;Digitalizzazione del Ministero della Giustizia (M1C1I1.06.02);0;0;50003200;50003200;0;0;1;1;8.761559261496883;0;0;8.761559261496883;5707112
M1C1I1.06.03;99;aggiudicato;ITALIA;M1;Digitalizzazione dell'Istituto Nazionale per la Previdenza Sociale (INPS) e dell'istituto nazionale per l'assicurazione contro gli Infortuni sul Lavoro (INAIL) (M1C1I1.06.03);0;0;296000000;296000000;0;0;4;4;5.029675339384565;0;0;5.029675339384565;58850717
M1C1I1.06.04;012;in gara;LAZIO;M1;Digitalizzazione del Ministero della Difesa (M1C1I1.06.04);0;42500000;0;42500000;0;1;0;1;7.446848773950818;0;7.446848773950818;0;5707112
M1C1I1.06.05;012;progetto;LAZIO;M1;Digitalizzazione del Consiglio di Stato (M1C1I1.06.05);4053647;0;0;4053647;5;0;0;5;0.7102799103995155;0.7102799103995155;0;0;5707112
M1C1I1.06.05;99;progetto;ITALIA;M1;Digitalizzazione del Consiglio di Stato (M1C1I1.06.05);2500000;0;0;2500000;1;0;0;1;0.04248036604209937;0.04248036604209937;0;0;58850717
M1C1I1.06.06;99;aggiudicato;ITALIA;M1;Digitalizzazione della Guardia di Finanza (M1C1I1.06.06);0;0;25000000;25000000;0;0;1;1;0.42480366042099366;0;0;0.42480366042099366;58850717
M1C1I1.07.01;020;progetto;SARDEGNA;M1;Servizio Civile Digitale (M1C1I1.07.01);864169.7495798318;0;0;864169.7495798318;61;0;0;61;0.5486694519588425;0.5486694519588425;0;0;1575028
M1C1I1.07.01;015;progetto;CAMPANIA;M1;Servizio Civile Digitale (M1C1I1.07.01);1204796.9943142643;0;0;1204796.9943142643;59;0;0;59;0.21544336404248154;0.21544336404248154;0;0;5592175
M1C1I1.07.01;010;progetto;UMBRIA;M1;Servizio Civile Digitale (M1C1I1.07.01);153261.46574283563;0;0;153261.46574283563;8;0;0;8;0.17943428951425314;0.17943428951425314;0;0;854137
M1C1I1.07.01;018;progetto;CALABRIA;M1;Servizio Civile Digitale (M1C1I1.07.01);1128201.6011366092;0;0;1128201.6011366092;59;0;0;59;0.6127201439942482;0.6127201439942482;0;0;1841300
M1C1I1.07.01;007;progetto;LIGURIA;M1;Servizio Civile Digitale (M1C1I1.07.01);152313.9750915751;0;0;152313.9750915751;16;0;0;16;0.10136532831338718;0.10136532831338718;0;0;1502624
M1C1I1.07.01;019;progetto;SICILIA;M1;Servizio Civile Digitale (M1C1I1.07.01);2195671.1514571197;0;0;2195671.1514571197;102;0;0;102;0.45723944931818633;0.45723944931818633;0;0;4802016
M1C1I1.07.01;012;progetto;LAZIO;M1;Servizio Civile Digitale (M1C1I1.07.01);1190217.04737395;0;0;1190217.04737395;78;0;0;78;0.208549796705225;0.208549796705225;0;0;5707112
M1C1I1.07.01;009;progetto;TOSCANA;M1;Servizio Civile Digitale (M1C1I1.07.01);979020.4381868129;0;0;979020.4381868129;89;0;0;89;0.2681401481468898;0.2681401481468898;0;0;3651152
M1C1I1.07.01;011;progetto;MARCHE;M1;Servizio Civile Digitale (M1C1I1.07.01);193832.4924369748;0;0;193832.4924369748;11;0;0;11;0.13089369771931642;0.13089369771931642;0;0;1480839
M1C1I1.07.01;005;progetto;VENETO;M1;Servizio Civile Digitale (M1C1I1.07.01);209311.85324283558;0;0;209311.85324283558;21;0;0;21;0.04326186605843795;0.04326186605843795;0;0;4838253
M1C1I1.07.01;001;progetto;PIEMONTE;M1;Servizio Civile Digitale (M1C1I1.07.01);262924.25721827196;0;0;262924.25721827196;29;0;0;29;0.06199967581529998;0.06199967581529998;0;0;4240736
M1C1I1.07.01;014;progetto;MOLISE;M1;Servizio Civile Digitale (M1C1I1.07.01);465370.5939117323;0;0;465370.5939117323;57;0;0;57;1.6056120408215993;1.6056120408215993;0;0;289840
M1C1I1.07.01;008;progetto;EMILIA-ROMAGNA;M1;Servizio Civile Digitale (M1C1I1.07.01);780110.3428571428;0;0;780110.3428571428;35;0;0;35;0.1762193030105391;0.1762193030105391;0;0;4426929
M1C1I1.07.01;003;progetto;LOMBARDIA;M1;Servizio Civile Digitale (M1C1I1.07.01);429256.6745798321;0;0;429256.6745798321;44;0;0;44;0.043138157393672966;0.043138157393672966;0;0;9950742
M1C1I1.07.01;017;progetto;BASILICATA;M1;Servizio Civile Digitale (M1C1I1.07.01);584883.6756410256;0;0;584883.6756410256;25;0;0;25;1.0898609277791402;1.0898609277791402;0;0;536659
M1C1I1.07.01;002;progetto;VALLE D'AOSTA / VALLÉE D'AOSTE;M1;Servizio Civile Digitale (M1C1I1.07.01);8970.4;0;0;8970.4;1;0;0;1;0.07295677280305803;0.07295677280305803;0;0;122955
M1C1I1.07.01;016;progetto;PUGLIA;M1;Servizio Civile Digitale (M1C1I1.07.01);1627524.8181798102;0;0;1627524.8181798102;86;0;0;86;0.4172229087850065;0.4172229087850065;0;0;3900852
M1C1I1.07.01;006;progetto;FRIULI-VENEZIA GIULIA;M1;Servizio Civile Digitale (M1C1I1.07.01);108681.23529411764;0;0;108681.23529411764;11;0;0;11;0.09116092580309501;0.09116092580309501;0;0;1192191
M1C1I1.07.01;013;progetto;ABRUZZO;M1;Servizio Civile Digitale (M1C1I1.07.01);100904.23375525796;0;0;100904.23375525796;11;0;0;11;0.07946091203381314;0.07946091203381314;0;0;1269860
M1C1I1.07.01;004;progetto;TRENTINO ALTO ADIGE / SÜDTIROL;M1;Servizio Civile Digitale (M1C1I1.07.01);70819;0;0;70819;1;0;0;1;0.0658587188708074;0.0658587188708074;0;0;1075317
M1C1I1.07.01;99;progetto;ITALIA;M1;Servizio Civile Digitale (M1C1I1.07.01);2931088;0;0;2931088;1;0;0;1;0.04980547645664198;0.04980547645664198;0;0;58850717
M1C1I1.07.02;001;progetto;PIEMONTE;M1;Rete dei servizi di facilitazione digitale (M1C1I1.07.02);500000;0;0;500000;1;0;0;1;0.11790406193641859;0.11790406193641859;0;0;4240736
M1C1I1.07.02;009;progetto;TOSCANA;M1;Rete dei servizi di facilitazione digitale (M1C1I1.07.02);2381103;0;0;2381103;1;0;0;1;0.65215115667603;0.65215115667603;0;0;3651152
M1C1I1.07.02;020;progetto;SARDEGNA;M1;Rete dei servizi di facilitazione digitale (M1C1I1.07.02);231713;0;0;231713;1;0;0;1;0.14711674967048205;0.14711674967048205;0;0;1575028
M1C1I1.07.02;012;progetto;LAZIO;M1;Rete dei servizi di facilitazione digitale (M1C1I1.07.02);1129642;0;0;1129642;1;0;0;1;0.19793583865184353;0.19793583865184353;0;0;5707112
M1C1I1.07.02;007;progetto;LIGURIA;M1;Rete dei servizi di facilitazione digitale (M1C1I1.07.02);3120854;0;0;3120854;1;0;0;1;2.0769360798177057;2.0769360798177057;0;0;1502624
M1C1I1.07.02;005;progetto;VENETO;M1;Rete dei servizi di facilitazione digitale (M1C1I1.07.02);621980;0;0;621980;1;0;0;1;0.12855466632274087;0.12855466632274087;0;0;4838253
M1C1I1.07.02;008;progetto;EMILIA-ROMAGNA;M1;Rete dei servizi di facilitazione digitale (M1C1I1.07.02);737367;0;0;737367;1;0;0;1;0.1665639995581587;0.1665639995581587;0;0;4426929
M1C1I1.07.02;006;progetto;FRIULI-VENEZIA GIULIA;M1;Rete dei servizi di facilitazione digitale (M1C1I1.07.02);365000;0;0;365000;1;0;0;1;0.30615899633531873;0.30615899633531873;0;0;1192191
M1C1I1.07.02;010;progetto;UMBRIA;M1;Rete dei servizi di facilitazione digitale (M1C1I1.07.02);75000;0;0;75000;1;0;0;1;0.08780792776802784;0.08780792776802784;0;0;854137
M1C1I1.07.02;017;progetto;BASILICATA;M1;Rete dei servizi di facilitazione digitale (M1C1I1.07.02);1412378;0;0;1412378;1;0;0;1;2.6317978455592845;2.6317978455592845;0;0;536659
M1C1I1.07.02;011;progetto;MARCHE;M1;Rete dei servizi di facilitazione digitale (M1C1I1.07.02);3259217;0;0;3259217;1;0;0;1;2.2009259615663823;2.2009259615663823;0;0;1480839
M1C1I1.07.02;004;progetto;TRENTINO ALTO ADIGE / SÜDTIROL;M1;Rete dei servizi di facilitazione digitale (M1C1I1.07.02);963416;0;0;963416;1;0;0;1;0.8959367330749909;0.8959367330749909;0;0;1075317
M1C1I1.07.02;016;progetto;PUGLIA;M1;Rete dei servizi di facilitazione digitale (M1C1I1.07.02);998000;0;0;998000;1;0;0;1;0.25584154436005263;0.25584154436005263;0;0;3900852
M1C1I2.01.01;012;in gara;LAZIO;M1;Creazione di una piattaforma unica di reclutamento (M1C1I2.01.01);0;11500000;0;11500000;0;1;0;1;2.0150296682455155;0;2.0150296682455155;0;5707112
M1C1I2.01.02;012;in gara;LAZIO;M1;Procedure per l'assunzione di profili tecnici (M1C1I2.01.02);0;9000000;0;9000000;0;1;0;1;1.5769797403660555;0;1.5769797403660555;0;5707112
M1C1I2.02.01;012;aggiudicato;LAZIO;M1;Assistenza tecnica a livello centrale e locale (M1C1I2.02.01);0;0;26317251;26317251;0;0;1;1;4.6113079610142576;0;0;4.6113079610142576;5707112
M1C1I2.02.01;010;aggiudicato;UMBRIA;M1;Assistenza tecnica a livello centrale e locale (M1C1I2.02.01);0;0;8095748;8095748;0;0;1;1;9.478278074828745;0;0;9.478278074828745;854137
M1C1I2.02.01;001;aggiudicato;PIEMONTE;M1;Assistenza tecnica a livello centrale e locale (M1C1I2.02.01);0;0;20929785;20929785;0;0;1;1;4.935413333911849;0;0;4.935413333911849;4240736
